92.65.116.205||1393360427
62.131.248.88|2|1393450120
84.24.59.162||1393360427
84.24.75.198||1393360427
82.161.130.131||1393360427
195.241.110.136|3|1393360427
145.85.174.39||1393360427
77.251.39.157|1|1393360427
85.158.139.100||1393360427
87.209.58.158||1393360427
86.92.165.80||1393360427
212.187.87.56||1393360427

